customer_id,customer_name,loyalty_tier,state,last_order_date,total_orders,days_since_last_order,churn_status
2458,Nathan Green,Bronze,IN,2023-09-27,6,461.0,Churned
4177,Kayla Meza,Silver,VA,2023-09-27,6,461.0,Churned
4247,Sarah Roberts,Bronze,AZ,2023-09-27,8,461.0,Churned
1353,Gary Wright,Gold,NJ,2023-09-28,5,460.0,Churned
1941,Michele Ramirez,Gold,NJ,2023-09-28,7,460.0,Churned
2896,Taylor Ross,Platinum,MD,2023-09-28,5,460.0,Churned
4066,Joshua Walker,Gold,VA,2023-09-28,4,460.0,Churned
8132,Brandon Buckley,Silver,CA,2023-09-28,3,460.0,Churned
8716,Patricia Romero,Gold,NY,2023-09-28,7,460.0,Churned
2362,Jason Jefferson,Bronze,VA,2023-09-29,7,459.0,Churned
2811,Kelly Ferguson,Platinum,WA,2023-09-29,8,459.0,Churned
2988,Michael Knight,Gold,MI,2023-09-29,4,459.0,Churned
5026,Taylor Wilson,Bronze,NJ,2023-09-29,7,459.0,Churned
1805,Robert Kaiser,Bronze,WI,2023-09-30,2,458.0,Churned
7368,John Williams,Gold,IN,2023-09-30,1,458.0,Churned
7099,Erin Rogers,Silver,GA,2023-10-01,7,457.0,Churned
8148,Robert Fields,Gold,GA,2023-10-01,4,457.0,Churned
6474,Jessica Stanton,Silver,TN,2023-10-02,4,456.0,Churned
9644,Craig Vega,Silver,IL,2023-10-02,6,456.0,Churned
762,Sherry Golden,Silver,IN,2023-10-03,4,455.0,Churned
1195,Clayton Chavez,Gold,NY,2023-10-03,7,455.0,Churned
2517,David Green,Platinum,MI,2023-10-03,9,455.0,Churned
7393,Kristopher Mills,Bronze,OH,2023-10-03,6,455.0,Churned
845,Melanie Ibarra,Platinum,FL,2023-10-04,6,454.0,Churned
2888,Travis Lopez,Bronze,GA,2023-10-04,9,454.0,Churned
3394,Ray Campbell,Bronze,IN,2023-10-04,6,454.0,Churned
4956,Gary Gray,Silver,AZ,2023-10-04,3,454.0,Churned
8447,Lisa Wright,Silver,MA,2023-10-04,2,454.0,Churned
2382,Ann Mitchell,Bronze,WI,2023-10-05,6,453.0,Churned
2405,Crystal Martinez,Silver,GA,2023-10-05,7,453.0,Churned
8224,Jennifer Bradley,Silver,IN,2023-10-05,6,453.0,Churned
8691,Alisha Adams,Gold,MA,2023-10-05,2,453.0,Churned
8816,Deborah Smith,Silver,OH,2023-10-05,3,453.0,Churned
472,Krystal Randall,Silver,NJ,2023-10-06,6,452.0,Churned
1655,Joshua Wilson,Bronze,NY,2023-10-06,5,452.0,Churned
2681,Isaac Oliver,Platinum,TN,2023-10-06,2,452.0,Churned
3170,Tiffany Hays,Silver,TX,2023-10-06,5,452.0,Churned
4605,Jose Guzman,Silver,NY,2023-10-06,3,452.0,Churned
7388,Robert Lawrence,Gold,FL,2023-10-06,4,452.0,Churned
8206,Stephanie Johnson,Platinum,WI,2023-10-06,9,452.0,Churned
62,Jane Mason,Bronze,WI,2023-10-07,6,451.0,Churned
6380,Ana Patterson,Bronze,NY,2023-10-07,5,451.0,Churned
8080,Christopher Alvarado,Silver,TN,2023-10-07,6,451.0,Churned
9289,Gina Cooper,Gold,PA,2023-10-07,4,451.0,Churned
9802,Jeffrey Garza,Platinum,MA,2023-10-07,5,451.0,Churned
3051,Emily Melton,Silver,WI,2023-10-08,8,450.0,Churned
8328,Antonio Weber,Silver,OH,2023-10-08,3,450.0,Churned
1008,Shawna Clark,Bronze,WA,2023-10-09,4,449.0,Churned
2432,Paul Spence,Bronze,MI,2023-10-09,7,449.0,Churned
2671,Tanya Gould,Gold,MD,2023-10-09,6,449.0,Churned
3145,Jennifer Webb,Bronze,NJ,2023-10-09,3,449.0,Churned
5322,Jeff Edwards,Silver,TN,2023-10-09,7,449.0,Churned
3634,Derrick Ward,Bronze,NJ,2023-10-10,4,448.0,Churned
4245,William Moore,Bronze,MO,2023-10-10,5,448.0,Churned
4371,Steven Fleming,Silver,VA,2023-10-10,7,448.0,Churned
4500,Patrick Cruz,Bronze,VA,2023-10-10,3,448.0,Churned
1424,Mark Martin,Bronze,NJ,2023-10-11,7,447.0,Churned
4169,Molly Anderson,Gold,PA,2023-10-11,5,447.0,Churned
9808,Carolyn Keller,Platinum,MA,2023-10-11,6,447.0,Churned
4094,Daniel Garcia,Silver,NJ,2023-10-12,13,446.0,Churned
6699,Brandon Robertson,Bronze,NY,2023-10-12,6,446.0,Churned
9465,Sheila Miller,Bronze,MO,2023-10-12,6,446.0,Churned
9203,Brent Stout,Gold,TN,2023-10-13,3,445.0,Churned
7054,Maria Jones,Silver,CA,2023-10-14,3,444.0,Churned
5440,David Beck,Silver,OH,2023-10-15,3,443.0,Churned
9206,Anthony Turner,Silver,IL,2023-10-15,8,443.0,Churned
4272,Laura Sharp,Silver,MI,2023-10-16,9,442.0,Churned
6295,Brian White,Gold,WI,2023-10-16,5,442.0,Churned
7841,Debra Wise,Silver,MI,2023-10-17,6,441.0,Churned
8779,Jonathan Martin,Bronze,VA,2023-10-17,5,441.0,Churned
9099,Gregory Graves,Silver,TN,2023-10-17,3,441.0,Churned
9773,Kevin Green,Bronze,PA,2023-10-17,6,441.0,Churned
913,Vicki Scott,Gold,PA,2023-10-18,5,440.0,Churned
4840,Joshua Fernandez,Bronze,IN,2023-10-18,4,440.0,Churned
5890,Alexa Valentine,Bronze,OH,2023-10-18,7,440.0,Churned
8492,Thomas Flynn,Silver,NY,2023-10-18,8,440.0,Churned
584,Rebecca Larsen,Bronze,MO,2023-10-19,6,439.0,Churned
882,Daniel Fisher,Bronze,NJ,2023-10-19,4,439.0,Churned
3362,Daniel Young,Bronze,MI,2023-10-19,5,439.0,Churned
6230,Robert Collins,Platinum,MO,2023-10-20,3,438.0,Churned
831,Karen Simpson,Gold,MD,2023-10-21,4,437.0,Churned
2298,Stephen Wilson,Gold,AZ,2023-10-21,4,437.0,Churned
5357,Gregory Powell,Silver,NC,2023-10-21,4,437.0,Churned
9101,Brent Lawrence,Gold,WA,2023-10-21,7,437.0,Churned
1745,Sheila Mccoy,Bronze,GA,2023-10-22,5,436.0,Churned
5225,Joshua Krause,Silver,MO,2023-10-22,2,436.0,Churned
5557,James Doyle,Bronze,TX,2023-10-22,5,436.0,Churned
5941,Matthew Perez,Gold,TX,2023-10-22,11,436.0,Churned
8696,Kimberly Clayton,Bronze,IN,2023-10-22,6,436.0,Churned
9825,Christopher Gross,Gold,IL,2023-10-22,11,436.0,Churned
9856,Angela Lopez,Silver,PA,2023-10-22,6,436.0,Churned
9972,Matthew Johnson,Bronze,MI,2023-10-22,7,436.0,Churned
1613,Oscar Rodriguez,Bronze,AZ,2023-10-23,5,435.0,Churned
1978,Mallory Riley,Bronze,PA,2023-10-23,8,435.0,Churned
2795,Angela Kirk,Silver,IN,2023-10-23,9,435.0,Churned
6565,Steven Ibarra,Bronze,FL,2023-10-23,5,435.0,Churned
6675,Donna Rojas,Silver,MO,2023-10-23,3,435.0,Churned
2325,Tyler Harrison,Silver,MA,2023-10-24,8,434.0,Churned
3084,Richard Yates,Bronze,TX,2023-10-24,6,434.0,Churned
4534,Michael Hill,Platinum,WA,2023-10-24,5,434.0,Churned
6816,Omar Hale,Bronze,WI,2023-10-24,9,434.0,Churned
7043,Karen Gill,Bronze,WA,2023-10-24,6,434.0,Churned
429,Joseph Garcia,Bronze,MI,2023-10-25,4,433.0,Churned
8874,Kimberly Coleman,Gold,WI,2023-10-25,6,433.0,Churned
2773,Phillip Morrison,Silver,TX,2023-10-26,3,432.0,Churned
4042,Mark Smith,Bronze,MI,2023-10-26,6,432.0,Churned
4962,Christopher Anderson,Silver,AZ,2023-10-26,5,432.0,Churned
6362,Brenda Murray,Gold,TN,2023-10-26,3,432.0,Churned
7455,Michael Miller,Bronze,MA,2023-10-26,3,432.0,Churned
3774,Angela Sanchez,Silver,TN,2023-10-27,8,431.0,Churned
4274,Cynthia Scott,Silver,MD,2023-10-27,4,431.0,Churned
4407,William Waller,Bronze,TN,2023-10-27,7,431.0,Churned
1987,Jennifer Baldwin,Silver,WI,2023-10-28,8,430.0,Churned
8116,Tammy Collier,Silver,NC,2023-10-28,7,430.0,Churned
9146,Stephanie Mathis,Bronze,OH,2023-10-28,8,430.0,Churned
647,Nicholas Richardson,Gold,NC,2023-10-29,5,429.0,Churned
4751,Jeremy Smith,Bronze,CA,2023-10-29,7,429.0,Churned
9393,Cindy Salinas,Gold,WI,2023-10-29,5,429.0,Churned
1111,Robert Cruz,Bronze,MA,2023-10-30,4,428.0,Churned
2143,Heather Dixon,Gold,CA,2023-10-30,6,428.0,Churned
1441,Nicholas Rogers,Bronze,MD,2023-10-31,4,427.0,Churned
3301,Sharon Black,Gold,NC,2023-10-31,6,427.0,Churned
5385,Cindy Smith,Silver,TX,2023-10-31,8,427.0,Churned
7709,Robert Adams,Bronze,IL,2023-10-31,5,427.0,Churned
9238,Jacqueline Smith,Bronze,MI,2023-10-31,5,427.0,Churned
4843,Breanna Pollard,Platinum,MI,2023-11-01,4,426.0,Churned
6646,Alan Lambert,Silver,OH,2023-11-01,4,426.0,Churned
7366,Stephen Perry,Gold,VA,2023-11-01,4,426.0,Churned
7750,Brent Miles,Silver,NC,2023-11-01,6,426.0,Churned
9057,Angel Sanders,Silver,GA,2023-11-01,5,426.0,Churned
922,Eric Ballard,Gold,CA,2023-11-02,9,425.0,Churned
1541,Debra Martinez,Bronze,CA,2023-11-03,2,424.0,Churned
2381,Tara Raymond,Silver,MO,2023-11-03,5,424.0,Churned
5919,Cody Erickson,Gold,MI,2023-11-03,7,424.0,Churned
7555,Patricia Castillo,Silver,MD,2023-11-03,4,424.0,Churned
9642,Justin Silva,Gold,MD,2023-11-03,9,424.0,Churned
1145,James Middleton,Bronze,TN,2023-11-04,6,423.0,Churned
2792,Kelly Allen,Gold,MO,2023-11-04,5,423.0,Churned
3738,Robert Cardenas,Bronze,FL,2023-11-04,5,423.0,Churned
5602,Stephen Fox,Bronze,MA,2023-11-04,5,423.0,Churned
6190,Ruben Garcia,Bronze,IN,2023-11-04,5,423.0,Churned
7894,Natasha Weeks,Platinum,TN,2023-11-04,6,423.0,Churned
9869,Robert Barker,Silver,NY,2023-11-04,4,423.0,Churned
1568,Raymond Johns,Bronze,MI,2023-11-05,7,422.0,Churned
2822,Jessica Hughes,Silver,OH,2023-11-05,5,422.0,Churned
5430,Martin Braun,Bronze,MA,2023-11-05,4,422.0,Churned
5947,Monica Lawrence,Bronze,PA,2023-11-05,5,422.0,Churned
5968,Christopher Lynch,Bronze,AZ,2023-11-05,7,422.0,Churned
8771,Cheryl Caldwell,Gold,FL,2023-11-05,5,422.0,Churned
4505,Jonathon Moreno,Platinum,AZ,2023-11-06,9,421.0,Churned
35,Barbara Parks,Silver,MD,2023-11-07,10,420.0,Churned
7340,Amanda Campbell,Silver,PA,2023-11-07,6,420.0,Churned
8152,Matthew Sanchez,Silver,MD,2023-11-07,4,420.0,Churned
821,Mary Guerrero,Silver,NC,2023-11-08,5,419.0,Churned
1975,Nicole Haas,Bronze,MO,2023-11-08,12,419.0,Churned
3207,Jose Esparza,Bronze,AZ,2023-11-08,4,419.0,Churned
3936,Mia Patrick,Bronze,MO,2023-11-08,3,419.0,Churned
5636,Patricia Delgado,Platinum,FL,2023-11-08,5,419.0,Churned
7911,Michelle Carter,Gold,CA,2023-11-08,13,419.0,Churned
316,Douglas Morales,Bronze,NC,2023-11-09,2,418.0,Churned
1777,William Brooks,Bronze,TN,2023-11-09,3,418.0,Churned
5407,Theresa Watson,Gold,OH,2023-11-09,6,418.0,Churned
5958,Erin Knapp,Silver,NY,2023-11-09,8,418.0,Churned
7524,Robert Johnson,Silver,TN,2023-11-09,5,418.0,Churned
4400,Ashley Gonzalez,Silver,IN,2023-11-10,5,417.0,Churned
928,Todd Burton,Silver,PA,2023-11-11,5,416.0,Churned
1643,Jacob Miller,Bronze,OH,2023-11-11,6,416.0,Churned
2398,Andrew Smith,Platinum,FL,2023-11-11,7,416.0,Churned
3365,Caroline Morton,Bronze,MD,2023-11-11,10,416.0,Churned
7826,Robert Reyes,Bronze,AZ,2023-11-11,6,416.0,Churned
9918,Gary Frazier,Gold,IL,2023-11-11,8,416.0,Churned
147,Christina Jensen,Silver,MA,2023-11-12,4,415.0,Churned
1056,Christina Wise,Bronze,IN,2023-11-13,1,414.0,Churned
6948,Jacqueline Sanders,Platinum,MD,2023-11-13,6,414.0,Churned
8404,Katie Day,Gold,IL,2023-11-13,7,414.0,Churned
5265,Jenny Snow,Bronze,IL,2023-11-14,5,413.0,Churned
5869,Joshua Smith,Silver,MA,2023-11-14,6,413.0,Churned
6507,Ashley Campbell,Gold,MA,2023-11-14,8,413.0,Churned
7825,Claudia Thompson,Silver,PA,2023-11-14,4,413.0,Churned
405,Brooke Hernandez,Bronze,WA,2023-11-15,5,412.0,Churned
4892,Ricky Smith,Gold,IN,2023-11-15,6,412.0,Churned
7349,Jennifer Ellison,Silver,VA,2023-11-15,6,412.0,Churned
9716,Timothy Walker,Bronze,GA,2023-11-15,11,412.0,Churned
659,Shannon Waters,Bronze,MI,2023-11-16,4,411.0,Churned
2618,William Garcia,Bronze,PA,2023-11-16,6,411.0,Churned
3350,Frank Diaz,Bronze,NY,2023-11-16,7,411.0,Churned
4108,Elizabeth Fernandez,Silver,TN,2023-11-16,6,411.0,Churned
6828,Karen Bishop,Platinum,MI,2023-11-16,7,411.0,Churned
6910,Steven Kemp,Bronze,FL,2023-11-16,7,411.0,Churned
862,Chad Jordan,Bronze,FL,2023-11-17,4,410.0,Churned
1599,Kristin Murphy,Bronze,IL,2023-11-17,5,410.0,Churned
4613,Eric Morris,Bronze,MD,2023-11-17,6,410.0,Churned
1837,Samantha Castillo,Bronze,WI,2023-11-18,2,409.0,Churned
3034,Scott Stewart,Silver,GA,2023-11-18,8,409.0,Churned
3096,Jeffery Thomas,Silver,VA,2023-11-18,7,409.0,Churned
3907,Jeffrey Garcia,Silver,TN,2023-11-18,9,409.0,Churned
8343,Shannon Thompson,Platinum,MD,2023-11-18,7,409.0,Churned
9040,Monica Gray,Platinum,NC,2023-11-18,8,409.0,Churned
1693,Carlos Jackson,Bronze,TX,2023-11-19,8,408.0,Churned
6237,Benjamin Andrews,Bronze,GA,2023-11-19,7,408.0,Churned
8162,Daniel King,Bronze,GA,2023-11-19,5,408.0,Churned
408,Maria King,Platinum,GA,2023-11-20,5,407.0,Churned
911,Emily Floyd,Bronze,WI,2023-11-20,5,407.0,Churned
1741,Molly Owens,Silver,VA,2023-11-20,3,407.0,Churned
9990,Nicole Burke,Silver,NY,2023-11-20,6,407.0,Churned
6320,Taylor French,Silver,CA,2023-11-21,4,406.0,Churned
6523,Adriana Lee,Silver,MO,2023-11-21,7,406.0,Churned
5423,Victor Shields,Bronze,PA,2023-11-22,5,405.0,Churned
6797,Jill Baker,Platinum,AZ,2023-11-23,3,404.0,Churned
7301,Lynn Soto,Gold,VA,2023-11-23,9,404.0,Churned
7843,David Richardson,Gold,TN,2023-11-24,5,403.0,Churned
9531,Michelle Clarke,Bronze,NJ,2023-11-24,7,403.0,Churned
5396,Carolyn Johnson,Platinum,NJ,2023-11-25,7,402.0,Churned
5781,Stephen Torres,Gold,WI,2023-11-25,4,402.0,Churned
5878,Rachel Perez,Bronze,MI,2023-11-25,2,402.0,Churned
7685,Stanley Mitchell,Bronze,MA,2023-11-25,8,402.0,Churned
7791,Derek Davis,Silver,CA,2023-11-25,7,402.0,Churned
65,Charles Murray,Gold,TX,2023-11-26,9,401.0,Churned
3388,Derek Murray,Bronze,NC,2023-11-26,5,401.0,Churned
3927,Michael Park,Silver,IN,2023-11-26,5,401.0,Churned
4181,Kristine Herrera,Gold,OH,2023-11-26,5,401.0,Churned
4690,William Miller,Platinum,GA,2023-11-26,4,401.0,Churned
5730,Joel Perez,Bronze,OH,2023-11-26,10,401.0,Churned
917,Whitney Wolf,Gold,WA,2023-11-27,3,400.0,Churned
4253,Melanie Schroeder,Gold,NJ,2023-11-27,6,400.0,Churned
4857,Christopher Mason,Gold,WA,2023-11-27,6,400.0,Churned
4944,William Martinez,Bronze,TN,2023-11-27,5,400.0,Churned
5060,Craig Garcia,Silver,FL,2023-11-27,7,400.0,Churned
5839,Andrea Alexander,Gold,TN,2023-11-27,6,400.0,Churned
9412,Crystal Johnson,Gold,NY,2023-11-27,6,400.0,Churned
489,Deborah Dennis,Platinum,VA,2023-11-28,11,399.0,Churned
1158,Antonio Blanchard,Gold,WI,2023-11-28,7,399.0,Churned
4212,Jerry Brown,Silver,TN,2023-11-28,5,399.0,Churned
5313,Bridget Duarte,Bronze,MO,2023-11-28,8,399.0,Churned
6848,Kirk Smith,Gold,NY,2023-11-28,4,399.0,Churned
9940,Frank Key,Silver,WI,2023-11-28,4,399.0,Churned
3589,Paul Willis,Bronze,TN,2023-11-29,11,398.0,Churned
4591,Devon Rodriguez,Gold,MD,2023-11-29,6,398.0,Churned
4819,Marcus Mendoza,Gold,OH,2023-11-29,6,398.0,Churned
9051,Shawna Rogers,Bronze,IL,2023-11-29,2,398.0,Churned
9649,David Nelson,Silver,CA,2023-11-29,8,398.0,Churned
2593,Jason Blevins,Platinum,NC,2023-11-30,8,397.0,Churned
2690,Stephen Anderson,Bronze,OH,2023-11-30,5,397.0,Churned
3101,Melissa Noble,Bronze,CA,2023-11-30,7,397.0,Churned
5273,Peter Bailey,Silver,VA,2023-11-30,7,397.0,Churned
9147,Jeremiah Cruz,Gold,CA,2023-11-30,4,397.0,Churned
1224,Joshua Duncan,Platinum,CA,2023-12-01,8,396.0,Churned
2693,Alexander Vega,Bronze,NY,2023-12-01,5,396.0,Churned
5871,Carol Owen,Silver,AZ,2023-12-01,6,396.0,Churned
4644,Keith Fischer,Bronze,MA,2023-12-02,3,395.0,Churned
6496,Heather Moran,Bronze,IL,2023-12-02,3,395.0,Churned
7235,Carmen Berg,Silver,MA,2023-12-02,7,395.0,Churned
8225,Paula Hartman,Gold,VA,2023-12-02,2,395.0,Churned
580,John Green,Gold,TN,2023-12-03,3,394.0,Churned
6442,Renee Smith,Silver,TX,2023-12-03,11,394.0,Churned
7056,Susan Perry,Gold,NY,2023-12-03,7,394.0,Churned
7571,Julie Reed,Silver,TX,2023-12-03,6,394.0,Churned
9983,Kevin Wright,Bronze,CA,2023-12-03,7,394.0,Churned
2352,Jennifer Hall,Silver,AZ,2023-12-04,4,393.0,Churned
7684,Mindy Moreno,Gold,GA,2023-12-04,6,393.0,Churned
7846,April Williams,Platinum,NY,2023-12-04,4,393.0,Churned
8102,Amanda Torres,Silver,CA,2023-12-04,8,393.0,Churned
132,Sean Smith,Platinum,WI,2023-12-05,6,392.0,Churned
5172,Brandon Hall,Silver,NC,2023-12-05,2,392.0,Churned
6672,Maria Stephens,Gold,CA,2023-12-05,2,392.0,Churned
3732,Phillip Larson,Bronze,IN,2023-12-06,14,391.0,Churned
7191,Brenda Henry,Gold,NY,2023-12-06,8,391.0,Churned
8145,Kathleen Scott,Bronze,NY,2023-12-06,3,391.0,Churned
9600,Alejandro King,Bronze,OH,2023-12-06,7,391.0,Churned
1535,Lisa Peterson,Gold,MA,2023-12-07,5,390.0,Churned
2213,Kelly Hatfield,Bronze,MO,2023-12-07,10,390.0,Churned
3968,Linda Gonzalez,Gold,AZ,2023-12-07,5,390.0,Churned
5191,Joel Novak,Silver,TN,2023-12-07,5,390.0,Churned
5553,Mary Hunt,Bronze,TX,2023-12-07,6,390.0,Churned
5966,Stephanie Petty,Bronze,AZ,2023-12-07,6,390.0,Churned
7778,Karen Williams,Platinum,VA,2023-12-07,8,390.0,Churned
190,Michelle Coleman,Bronze,IL,2023-12-08,5,389.0,Churned
3975,Robert Mccoy,Bronze,FL,2023-12-08,4,389.0,Churned
7145,Jason Cameron,Platinum,WA,2023-12-08,9,389.0,Churned
483,Kevin Stewart,Silver,PA,2023-12-09,4,388.0,Churned
3332,Jo Johnson,Silver,CA,2023-12-09,2,388.0,Churned
4089,Amy Pope,Bronze,WA,2023-12-09,7,388.0,Churned
6386,Richard Acosta,Bronze,MA,2023-12-09,6,388.0,Churned
150,Benjamin Brown,Silver,NY,2023-12-10,6,387.0,Churned
3077,Brad Lee,Bronze,NC,2023-12-10,11,387.0,Churned
3260,Jane Patterson,Bronze,MA,2023-12-10,5,387.0,Churned
3646,Michael Scott,Bronze,IN,2023-12-10,6,387.0,Churned
3821,Nathan Rodriguez,Platinum,GA,2023-12-10,7,387.0,Churned
3870,Tyler Anderson,Bronze,MD,2023-12-10,3,387.0,Churned
6526,Christopher Harrington,Silver,NY,2023-12-10,1,387.0,Churned
6587,Jeffrey Shaw,Silver,TX,2023-12-10,6,387.0,Churned
9373,Nicole Lee,Bronze,WI,2023-12-10,5,387.0,Churned
447,Eddie Mendoza,Bronze,NY,2023-12-11,4,386.0,Churned
3856,Heather Cox,Silver,TX,2023-12-11,8,386.0,Churned
5410,Tanner Smith,Bronze,WI,2023-12-11,5,386.0,Churned
8909,Jennifer Wagner,Silver,MD,2023-12-11,11,386.0,Churned
9132,Veronica Cooper,Silver,AZ,2023-12-11,10,386.0,Churned
9205,Desiree Smith,Platinum,MI,2023-12-11,4,386.0,Churned
2545,Sarah Boyd,Bronze,MA,2023-12-12,4,385.0,Churned
5468,Victoria Smith,Gold,VA,2023-12-12,5,385.0,Churned
622,Evelyn Jones,Silver,TX,2023-12-13,2,384.0,Churned
994,Sarah Mills,Bronze,WA,2023-12-13,2,384.0,Churned
7610,Anthony Young,Bronze,MA,2023-12-13,3,384.0,Churned
9209,Mark Mullen,Bronze,AZ,2023-12-13,4,384.0,Churned
2098,Kelsey Macias,Gold,TN,2023-12-14,5,383.0,Churned
2187,Timothy Roberts,Bronze,AZ,2023-12-14,8,383.0,Churned
6981,Lawrence Holt,Bronze,AZ,2023-12-14,10,383.0,Churned
8663,Kimberly Rios,Bronze,OH,2023-12-14,4,383.0,Churned
8953,Paul Flowers,Gold,CA,2023-12-14,6,383.0,Churned
9293,Haley Palmer,Gold,NY,2023-12-14,6,383.0,Churned
1382,Andrew Gonzalez,Bronze,PA,2023-12-15,5,382.0,Churned
4409,Evan Tyler,Silver,FL,2023-12-15,5,382.0,Churned
5954,Aaron Briggs,Bronze,MD,2023-12-15,7,382.0,Churned
7384,Richard Martin,Gold,WI,2023-12-15,4,382.0,Churned
3293,Jennifer Proctor,Bronze,IL,2023-12-16,8,381.0,Churned
9022,Martha Walsh,Bronze,PA,2023-12-16,6,381.0,Churned
6548,Brittany Vasquez,Bronze,OH,2023-12-17,4,380.0,Churned
7642,James Johnson,Gold,OH,2023-12-17,7,380.0,Churned
8831,Rebecca Newton,Bronze,TN,2023-12-17,5,380.0,Churned
9968,Gary Mata,Bronze,NY,2023-12-17,4,380.0,Churned
539,Angela Wright,Bronze,NY,2023-12-18,5,379.0,Churned
6223,Margaret Munoz,Silver,FL,2023-12-18,5,379.0,Churned
3795,Keith Martin,Silver,WI,2023-12-19,6,378.0,Churned
6652,Veronica Meyer,Silver,MI,2023-12-19,9,378.0,Churned
7860,Sydney Shah,Bronze,OH,2023-12-19,5,378.0,Churned
8835,Tony Carter,Silver,MO,2023-12-19,9,378.0,Churned
1798,Alexandra Hurley,Silver,IN,2023-12-20,6,377.0,Churned
3564,Monique Long,Gold,NC,2023-12-20,2,377.0,Churned
3663,Curtis Floyd,Silver,NY,2023-12-20,4,377.0,Churned
7928,Katie Bennett,Silver,FL,2023-12-20,5,377.0,Churned
8352,Christopher Mitchell,Silver,WA,2023-12-20,6,377.0,Churned
1767,Christina Shaffer,Silver,WA,2023-12-21,4,376.0,Churned
2683,Brianna Martin,Platinum,NC,2023-12-21,10,376.0,Churned
4473,Aaron Lane,Platinum,MO,2023-12-21,5,376.0,Churned
7012,Douglas Stephens,Silver,CA,2023-12-21,5,376.0,Churned
9145,Steven Dominguez,Gold,NY,2023-12-21,4,376.0,Churned
3290,Daniel Price,Gold,TN,2023-12-22,6,375.0,Churned
3457,Steven Powell,Silver,TX,2023-12-22,3,375.0,Churned
8534,Abigail King,Silver,MI,2023-12-22,5,375.0,Churned
9385,Benjamin Ward,Silver,VA,2023-12-22,4,375.0,Churned
1184,Justin Bennett,Silver,NY,2023-12-23,2,374.0,Churned
2361,Thomas Frazier,Bronze,FL,2023-12-23,4,374.0,Churned
1744,Jennifer Long,Platinum,MA,2023-12-24,9,373.0,Churned
4763,Mark Mccarthy,Bronze,WI,2023-12-24,7,373.0,Churned
6094,Benjamin Mills,Silver,TN,2023-12-24,10,373.0,Churned
8570,Thomas Jenkins,Silver,OH,2023-12-24,9,373.0,Churned
8762,Tara Paul,Bronze,PA,2023-12-24,6,373.0,Churned
1364,Carolyn Barnes,Gold,WI,2023-12-25,5,372.0,Churned
1760,Charles Jackson,Platinum,TN,2023-12-25,4,372.0,Churned
1988,Mckenzie Baxter,Bronze,TN,2023-12-25,9,372.0,Churned
2703,Jasmine Tyler,Gold,TN,2023-12-25,5,372.0,Churned
7564,Henry Jones,Bronze,IN,2023-12-25,8,372.0,Churned
1886,Monica Chavez,Bronze,MA,2023-12-26,5,371.0,Churned
1892,Brandon Padilla,Gold,CA,2023-12-26,8,371.0,Churned
5611,Heather Willis,Platinum,VA,2023-12-26,7,371.0,Churned
7194,Wendy Simmons,Platinum,WI,2023-12-26,8,371.0,Churned
630,Brian Bryan,Bronze,TN,2023-12-27,9,370.0,Churned
4635,Joshua Warren,Silver,TX,2023-12-27,4,370.0,Churned
4772,Stephanie Smith,Silver,AZ,2023-12-27,6,370.0,Churned
58,Jason Douglas,Gold,WI,2023-12-28,6,369.0,Churned
8587,David Gordon,Silver,IL,2023-12-28,3,369.0,Churned
206,Devin Shields,Silver,NC,2023-12-29,3,368.0,Churned
2791,Joseph Chang,Silver,MO,2023-12-29,5,368.0,Churned
2870,Katrina Mahoney,Silver,WA,2023-12-29,8,368.0,Churned
3635,Elizabeth Taylor,Gold,AZ,2023-12-29,6,368.0,Churned
4604,Jessica Moore,Bronze,NY,2023-12-29,4,368.0,Churned
5951,Gregory Johnson,Platinum,WI,2023-12-29,7,368.0,Churned
742,Mary Reynolds,Gold,IL,2023-12-30,6,367.0,Churned
1877,John Chang,Gold,AZ,2023-12-30,9,367.0,Churned
5777,Morgan Lopez,Bronze,AZ,2023-12-30,11,367.0,Churned
7064,Nicole Flores,Gold,TN,2023-12-30,9,367.0,Churned
7944,Stacy Sullivan,Gold,TX,2023-12-30,6,367.0,Churned
8711,Tiffany Johnson,Bronze,NJ,2023-12-30,5,367.0,Churned
9009,Casey Miles,Bronze,VA,2023-12-30,5,367.0,Churned
9853,Rachel Lopez,Platinum,MA,2023-12-30,4,367.0,Churned
957,Carl Rogers,Bronze,MO,2023-12-31,9,366.0,Churned
1513,James Hall,Silver,IL,2023-12-31,6,366.0,Churned
3499,Nathaniel Wilson,Bronze,MD,2023-12-31,6,366.0,Churned
5529,Joseph Bryant,Silver,MI,2023-12-31,4,366.0,Churned
5795,Joseph Walker,Gold,CA,2023-12-31,6,366.0,Churned
6533,Lori Ramirez,Silver,MO,2023-12-31,7,366.0,Churned
8703,Shannon Huynh,Silver,NJ,2023-12-31,6,366.0,Churned
8967,Amanda Thompson,Silver,MI,2023-12-31,8,366.0,Churned
1088,Timothy Wolfe,Bronze,MD,2024-01-01,4,365.0,Churned
1548,Alison Dixon,Silver,WI,2024-01-01,6,365.0,Churned
4770,Christopher Nelson,Bronze,FL,2024-01-01,7,365.0,Churned
5467,Vernon Harris,Bronze,IN,2024-01-01,5,365.0,Churned
5539,Belinda Rivera,Gold,WI,2024-01-01,7,365.0,Churned
6467,William Giles,Bronze,WI,2024-01-01,3,365.0,Churned
8178,Sarah Gordon,Silver,AZ,2024-01-01,4,365.0,Churned
