customer_id,customer_name,loyalty_tier,state,total_orders,lifetime_value,avg_order_value,first_order_date,last_order_date,customer_tenure_days,clv_segment
5901,Jill Warner,Silver,WI,10,414931.84,12573.69,2022-03-06,2024-08-21,899.0,High Value
2230,Jasmine Hoover,Silver,MI,10,414930.85,13831.03,2022-04-02,2024-11-01,944.0,High Value
3761,Donna Knight,Bronze,GA,7,414758.07,14302.0,2022-06-10,2024-10-02,845.0,High Value
6234,Rebecca Le,Gold,NJ,9,414711.85,12567.03,2022-01-18,2024-05-12,845.0,High Value
6976,Christopher Hernandez,Silver,IL,11,414333.84,8631.95,2022-01-26,2024-11-06,1015.0,High Value
7207,John Smith,Silver,TX,10,414056.59,15335.43,2022-05-12,2024-12-03,936.0,High Value
4380,Kimberly Hunter,Platinum,AZ,9,414028.18,12938.38,2022-02-26,2024-08-18,904.0,High Value
6791,Eric Miller,Gold,AZ,10,413584.68,15317.95,2022-05-20,2024-08-29,832.0,High Value
8751,Christopher Weber,Silver,NJ,11,413433.74,11812.39,2022-03-31,2024-12-29,1004.0,High Value
7237,Donald Gray,Silver,MO,10,413209.24,12912.79,2022-04-12,2024-12-26,989.0,High Value
4578,Rodney Patel,Bronze,TX,7,413132.76,14754.74,2022-02-10,2024-12-11,1035.0,High Value
442,Jennifer Williams,Silver,IN,8,412839.96,13317.42,2022-08-27,2024-12-16,842.0,High Value
1715,Wyatt Dalton,Bronze,NY,8,412398.79,15861.49,2022-02-15,2024-03-12,756.0,High Value
9263,David Scott,Bronze,IL,6,411346.64,17884.64,2022-04-11,2024-09-30,903.0,High Value
9179,Brett Clark,Silver,GA,11,411313.62,12853.55,2022-03-08,2024-10-25,962.0,High Value
1483,Lisa Clark,Silver,OH,9,410931.65,12841.61,2022-01-29,2024-12-20,1056.0,High Value
9239,Mckenzie Montoya,Bronze,FL,11,410873.07,12450.7,2022-04-24,2024-12-19,970.0,High Value
4580,Robin Reed,Silver,MA,6,410500.09,21605.27,2022-07-01,2024-12-21,904.0,High Value
6692,Eric Kane,Gold,TN,6,410175.79,16407.03,2022-03-24,2024-07-23,852.0,High Value
3994,Larry Monroe,Gold,MI,13,410138.95,12428.45,2022-06-05,2024-09-23,841.0,High Value
6927,Jessica Crawford,Bronze,MI,5,410108.59,27340.57,2022-10-21,2023-09-01,315.0,High Value
4060,Zachary Smith,Platinum,MD,6,409857.62,17819.9,2022-10-27,2024-09-06,680.0,High Value
5691,Joshua Taylor,Bronze,TX,9,409344.25,13644.81,2022-01-01,2024-09-14,987.0,High Value
4890,Danielle Calderon,Silver,CA,10,409175.09,11365.97,2022-03-26,2024-12-28,1008.0,High Value
6149,Kevin Patrick,Bronze,VA,5,409139.47,27275.96,2022-03-02,2023-05-07,431.0,High Value
5603,Katie Green,Platinum,IN,10,409047.21,12030.8,2022-02-08,2024-09-23,958.0,High Value
3895,Miguel Jones,Bronze,PA,6,408874.5,29205.32,2022-02-28,2024-03-07,738.0,High Value
6520,Anthony Wilson,Silver,NC,7,408874.21,17036.43,2022-02-21,2024-11-19,1002.0,High Value
4402,Angela Mclean,Bronze,MD,7,408624.4,16344.98,2022-04-12,2024-11-25,958.0,High Value
8026,Colleen Scott,Platinum,IL,7,408586.83,17024.45,2022-04-14,2024-12-31,992.0,High Value
7639,Jacob Smith,Bronze,CA,7,408132.82,19434.9,2022-03-27,2024-01-02,646.0,High Value
2131,David Schwartz,Silver,PA,8,407783.1,16990.96,2022-01-29,2024-12-20,1056.0,High Value
4302,Chelsea Greene,Bronze,TN,10,407698.04,10192.45,2022-01-06,2024-11-14,1043.0,High Value
9658,Justin Simpson,Silver,NY,6,406830.6,16273.22,2022-07-08,2024-04-01,633.0,High Value
555,Christopher Stewart,Silver,MI,7,406821.13,19372.43,2023-02-22,2024-04-25,428.0,High Value
8468,Susan Morales,Gold,AZ,7,406756.09,18488.91,2022-11-21,2024-01-06,411.0,High Value
5734,Daniel Weber,Bronze,AZ,6,406433.97,19354.0,2022-07-19,2024-03-24,614.0,High Value
8599,Roy Andrews,Gold,CA,4,406278.38,25392.4,2022-10-10,2023-10-29,384.0,High Value
9934,Tracy Perkins,Gold,IN,14,405698.3,10402.52,2022-01-19,2024-05-06,838.0,High Value
3938,Alec Contreras,Platinum,NJ,6,405618.66,18437.21,2022-10-23,2024-07-07,623.0,High Value
1989,Matthew Mathis,Silver,MA,6,404991.08,18408.69,2023-07-07,2024-08-22,412.0,High Value
9226,William Walker,Silver,PA,7,404963.33,16198.53,2022-01-11,2024-01-25,744.0,High Value
271,Roger Wilkins,Silver,IL,6,404081.62,16836.73,2022-11-18,2024-10-09,691.0,High Value
7549,Danielle Griffin,Silver,AZ,5,403876.97,19232.24,2023-08-03,2024-06-18,320.0,High Value
5892,John Patterson,Gold,CA,8,403571.82,20178.59,2022-10-16,2024-09-13,698.0,High Value
7520,Ronald Mcdaniel,Silver,WA,11,403314.12,17535.4,2022-02-12,2024-12-10,1032.0,High Value
7557,Kristen Hill,Gold,MI,6,403307.58,19205.12,2022-10-23,2024-10-09,717.0,High Value
9903,Edward Mooney,Platinum,IN,5,400099.54,33341.63,2022-01-14,2024-11-25,1046.0,High Value
4677,Paul Palmer,Platinum,AZ,13,400042.04,8696.57,2022-02-05,2024-10-21,989.0,High Value
4692,Kim Griffin,Gold,AZ,12,396083.95,10704.97,2022-03-25,2024-12-20,1001.0,High Value
153,Jonathan Rodriguez,Bronze,VA,10,394500.3,11954.55,2022-04-07,2024-04-18,742.0,High Value
6854,Micheal Lamb,Silver,WA,12,392712.66,11550.37,2022-02-12,2024-11-09,1001.0,High Value
1771,Patricia Vargas,Silver,IN,6,391539.57,26102.64,2022-05-25,2023-06-12,383.0,High Value
8791,Kevin Long,Bronze,TX,1,391488.83,97872.21,2022-01-07,2022-01-07,0.0,High Value
8243,Billy Black,Gold,WA,5,391060.8,30081.6,2022-05-26,2024-10-03,861.0,High Value
5126,Christopher Ward,Platinum,NJ,11,389276.01,10813.22,2022-01-21,2024-11-24,1038.0,High Value
8688,Alexander Bass,Bronze,FL,9,388365.62,11422.52,2022-02-25,2024-06-29,855.0,High Value
8303,Jonathan Griffin,Bronze,WI,6,388240.42,17647.29,2022-05-11,2023-03-03,296.0,High Value
2996,Grace Pacheco,Gold,IL,7,386432.93,16801.43,2022-02-06,2024-06-07,852.0,High Value
4665,Nicholas Campbell,Silver,MI,16,383753.7,7994.87,2022-01-28,2024-09-17,963.0,High Value
9150,Stanley Nelson,Bronze,WA,10,381827.19,10319.65,2022-05-11,2024-11-05,909.0,High Value
291,Paul Taylor,Silver,MA,5,380742.72,23796.42,2022-05-03,2024-12-06,948.0,High Value
1046,Brandon Hanna,Silver,GA,6,379405.4,18066.92,2023-05-14,2024-11-19,555.0,High Value
1349,James Hall,Platinum,OH,6,378218.77,21012.15,2022-01-16,2024-08-22,949.0,High Value
7758,Alexandra Lewis,Gold,MO,6,377009.02,22177.0,2022-07-20,2024-10-09,812.0,High Value
1222,Brandi Armstrong,Gold,PA,8,372642.8,15526.78,2023-01-09,2024-08-30,599.0,High Value
9844,Amber Riley,Bronze,MI,11,372266.86,9306.67,2022-02-19,2024-11-02,987.0,High Value
8931,Kayla Gutierrez,Bronze,PA,8,370378.58,10893.49,2022-06-10,2024-07-13,764.0,High Value
274,Johnathan Gilbert,Silver,IN,5,369845.45,26417.53,2023-02-25,2024-12-23,667.0,High Value
924,James Smith,Bronze,GA,8,364825.76,15861.99,2022-02-10,2024-09-24,957.0,High Value
5212,Nicholas Raymond,Gold,AZ,10,364686.78,10419.62,2022-01-09,2024-06-10,883.0,High Value
3483,Sarah Keller,Silver,TN,10,362876.19,10079.89,2022-04-02,2024-07-28,848.0,High Value
9347,Julie Rojas,Bronze,FL,10,362107.65,10650.23,2022-03-07,2024-12-01,1000.0,High Value
8941,Tammy Morris,Silver,MI,9,361567.82,12052.26,2022-09-04,2024-09-22,749.0,High Value
1644,William Bush,Silver,NJ,9,356884.91,11896.16,2022-01-27,2024-11-28,1036.0,High Value
6360,Catherine Scott,Bronze,AZ,10,355908.23,8680.69,2022-10-10,2024-11-29,781.0,High Value
2956,Kevin Weaver,Bronze,GA,7,354990.61,11833.02,2022-03-02,2024-12-28,1032.0,High Value
1953,Kyle Gonzales,Gold,MI,11,354544.42,9330.12,2022-01-08,2024-11-20,1047.0,High Value
2989,Crystal Mcguire,Gold,VA,9,354250.6,18644.77,2022-01-07,2024-11-21,1049.0,High Value
3162,Kirsten King,Silver,WI,9,354096.77,14163.87,2022-09-14,2024-10-26,773.0,High Value
4963,Alexa Bird,Bronze,VA,11,354062.48,7697.01,2022-01-04,2024-09-25,995.0,High Value
5788,David Graham,Bronze,WA,12,353456.26,9818.23,2022-02-11,2024-12-15,1038.0,High Value
8656,Amy Bryant,Platinum,VA,5,353361.6,16826.74,2022-09-05,2024-10-10,766.0,High Value
6313,Preston Meyer,Silver,NJ,15,353141.16,6663.04,2022-05-15,2024-09-03,842.0,High Value
3731,Laura Parrish,Bronze,TN,10,352887.3,9802.42,2022-02-02,2024-10-24,995.0,High Value
8700,Jacqueline Nichols,Silver,MA,6,352378.72,16779.94,2022-02-10,2024-10-05,968.0,High Value
3241,Amanda Miles,Bronze,MD,11,351239.72,8780.99,2022-03-06,2024-09-24,933.0,High Value
2060,Marcus Washington,Platinum,WI,12,350484.29,8344.86,2022-07-04,2024-09-11,800.0,High Value
1588,Eric Cox,Gold,GA,18,350338.15,6610.15,2022-04-30,2024-08-27,850.0,High Value
2870,Katrina Mahoney,Silver,WA,8,350164.28,12074.63,2022-01-01,2023-12-29,727.0,High Value
8116,Tammy Collier,Silver,NC,7,349693.99,11656.47,2022-10-19,2023-10-28,374.0,High Value
75,Tina Mendoza,Bronze,NC,10,349059.87,10577.57,2022-03-05,2024-10-27,967.0,High Value
2270,Kathleen Mccoy,Bronze,NC,6,348661.52,15848.25,2022-02-05,2024-09-19,957.0,High Value
8166,Sherri Wilcox,Bronze,TX,11,348437.83,9955.37,2022-04-21,2024-11-28,952.0,High Value
1230,Ashley Terry,Bronze,IN,12,348396.12,12013.66,2022-01-03,2024-12-27,1089.0,High Value
2005,Maria Edwards,Silver,MA,7,346941.5,11564.72,2022-02-14,2024-03-05,750.0,High Value
3118,Michael Romero,Gold,CA,9,346570.1,12835.93,2022-09-26,2024-11-04,770.0,High Value
761,Christopher Peck,Gold,TN,7,346470.01,18235.26,2022-03-06,2024-11-21,991.0,High Value
3921,Brianna Austin,Silver,CA,9,345497.75,13819.91,2022-06-30,2024-11-06,860.0,High Value
6645,Sean Morrison,Bronze,IN,8,345252.38,14385.52,2022-07-20,2024-10-29,832.0,High Value
858,Carrie Woods,Bronze,OH,6,344904.52,16424.02,2022-02-10,2024-05-20,830.0,High Value
721,Jeffrey Underwood,Bronze,MD,6,344802.1,17240.1,2022-05-22,2024-12-21,944.0,High Value
8745,Hannah Taylor,Silver,MO,11,344674.93,11118.55,2022-04-08,2024-12-19,986.0,High Value
630,Brian Bryan,Bronze,TN,9,344644.9,13255.57,2022-02-09,2023-12-27,686.0,High Value
3584,Andre Shelton,Bronze,TN,7,344516.13,15659.82,2022-05-12,2024-06-24,774.0,High Value
3574,Ashley King,Bronze,NC,4,344040.79,24574.34,2022-01-31,2024-09-10,953.0,High Value
6858,Sarah Cabrera,Bronze,TX,7,343976.1,12739.86,2022-04-01,2024-09-25,908.0,High Value
9633,Melanie Gilmore,Bronze,CA,8,343955.3,12739.09,2022-03-17,2024-10-22,950.0,High Value
1403,Barbara Gibbs,Platinum,NY,9,343517.88,12722.88,2022-04-04,2024-10-31,941.0,High Value
5023,Leonard Esparza,Bronze,IL,9,343340.74,14927.86,2022-08-08,2024-06-24,686.0,High Value
2375,Katherine Sanchez,Gold,MI,7,343013.45,14292.23,2022-03-25,2024-11-26,977.0,High Value
2659,Madison Koch,Bronze,GA,7,342969.63,16331.89,2022-05-02,2024-12-04,947.0,High Value
6396,Ashley Keith,Bronze,WA,8,342630.08,12236.79,2022-02-04,2024-08-22,930.0,High Value
9406,Whitney Jackson,Silver,IL,8,342443.68,14888.86,2022-01-04,2024-10-19,1019.0,High Value
9427,Andrew Brown,Bronze,PA,7,342090.01,19005.0,2022-04-14,2024-11-27,958.0,High Value
7982,Aaron Henson,Gold,OH,10,341981.85,12213.64,2022-03-26,2024-12-23,1003.0,High Value
8252,Michael Roberts,Bronze,GA,8,341573.28,17977.54,2022-04-10,2024-01-22,652.0,High Value
5973,Jonathan Landry,Bronze,MA,6,341445.31,15520.24,2022-03-15,2024-01-10,666.0,High Value
4662,Robert Thompson,Gold,VA,11,341361.86,11771.1,2022-02-25,2024-09-22,940.0,High Value
5673,Amanda Rich,Silver,MA,7,341181.18,17956.9,2022-05-25,2024-11-27,917.0,High Value
2978,Katherine Yang,Bronze,IN,8,340791.48,13631.66,2022-01-29,2024-04-28,820.0,High Value
7744,Laura Diaz,Silver,IN,8,339731.61,11714.88,2022-03-15,2024-10-09,939.0,High Value
8538,Brian Mclean,Gold,MI,7,339458.05,22630.54,2022-04-07,2024-10-29,936.0,High Value
2821,Robert Gonzales,Silver,TN,4,339267.25,22617.82,2023-06-04,2024-09-03,457.0,High Value
4792,Matthew Austin,Silver,CA,6,339124.78,19948.52,2022-12-20,2024-12-01,712.0,High Value
5545,Erin Jones,Gold,WI,4,338919.58,22594.64,2022-02-13,2024-09-12,942.0,High Value
5255,Michael Gonzales,Platinum,CA,6,338233.69,18790.76,2022-03-09,2024-01-05,667.0,High Value
179,Shane Gates,Bronze,OH,5,338137.74,19890.46,2022-02-22,2024-02-27,735.0,High Value
9655,Matthew Perry,Silver,NY,10,337905.12,9938.39,2022-03-07,2024-07-11,857.0,High Value
5636,Patricia Delgado,Platinum,FL,5,337540.7,28128.39,2022-11-11,2023-11-08,362.0,High Value
856,Angie Salas,Platinum,MI,4,337532.83,30684.8,2023-02-23,2024-05-25,457.0,High Value
4409,Evan Tyler,Silver,FL,4,337173.62,25936.43,2022-01-07,2023-09-18,619.0,High Value
4266,Troy Moore,Silver,FL,4,336768.37,42096.05,2022-02-06,2023-06-01,480.0,High Value
3551,Tammy Martin,Bronze,PA,11,336003.65,8842.2,2022-01-25,2024-12-24,1064.0,High Value
5100,Randy White,Bronze,MO,5,335680.2,19745.89,2022-05-31,2024-11-24,908.0,High Value
7811,James Gillespie,Gold,CA,5,335625.22,33562.52,2022-05-10,2024-08-01,814.0,High Value
6111,Amanda Holmes,Silver,IN,3,335048.08,55841.35,2022-09-15,2024-03-12,544.0,High Value
8806,Jonathon Daniel,Silver,NJ,5,334696.13,25745.86,2023-01-10,2024-10-14,643.0,High Value
6373,James Shelton,Bronze,MI,12,333397.0,11907.04,2022-02-07,2024-12-04,1031.0,High Value
600,Allen James,Bronze,TX,8,332447.19,11463.7,2022-02-06,2024-12-29,1057.0,High Value
4764,Keith Gonzalez,Silver,TN,9,330922.72,12256.4,2022-05-18,2024-11-17,914.0,High Value
2868,Lisa Lynch,Silver,WI,6,330583.3,20661.46,2023-01-16,2024-02-19,399.0,High Value
955,Amanda Edwards,Silver,IL,13,329032.57,7834.11,2022-05-21,2024-11-17,911.0,High Value
2106,Alexander Oneill,Silver,FL,8,328335.94,13680.66,2023-04-06,2024-08-29,511.0,High Value
9386,Dakota Hobbs,Bronze,WA,10,327867.04,12143.22,2022-02-26,2024-09-09,926.0,High Value
7128,Alexis Smith,Silver,IN,9,322351.7,8265.43,2022-01-02,2024-12-26,1089.0,High Value
4216,Johnny Wall,Silver,VA,10,320039.95,10668.0,2022-02-10,2024-05-13,823.0,High Value
8125,Ann Leonard,Bronze,WA,7,318876.6,15943.83,2022-11-03,2024-12-28,786.0,High Value
6218,Melissa Butler,Silver,MO,9,318850.32,11809.27,2022-03-26,2024-11-21,971.0,High Value
7080,Scott Durham,Bronze,IL,12,317032.85,6470.06,2022-04-19,2024-11-30,956.0,High Value
5237,Christopher Booker,Bronze,PA,13,316660.55,5459.66,2022-06-06,2024-11-07,885.0,High Value
8233,Christina Mccarthy,Bronze,TN,9,311772.62,10057.18,2022-01-15,2024-04-08,814.0,High Value
233,Alicia Wright,Bronze,MA,5,311230.18,23940.78,2022-01-26,2024-08-17,934.0,High Value
2016,Rebecca Brown,Silver,NC,8,302476.71,11633.72,2022-03-29,2024-09-02,888.0,High Value
8819,Tonya Solis,Bronze,TN,9,302298.66,10424.09,2022-01-01,2024-07-09,920.0,High Value
3936,Mia Patrick,Bronze,MO,3,301207.56,33467.51,2022-04-09,2023-11-08,578.0,High Value
2763,Melinda Oneill,Silver,OH,8,299629.5,15769.97,2022-10-08,2024-12-31,815.0,High Value
6407,Katherine Benjamin,Silver,NC,7,294121.76,11312.38,2022-10-29,2024-07-16,626.0,High Value
7703,Valerie Campbell,Silver,TN,6,293482.88,15446.47,2022-02-10,2024-12-21,1045.0,High Value
3909,Mark Lewis,Silver,WA,8,288729.96,11549.2,2022-01-10,2024-04-30,841.0,High Value
2832,Kendra Robinson,Bronze,PA,8,288062.22,10668.97,2022-06-10,2024-11-28,902.0,High Value
3985,Miranda Walker,Gold,AZ,4,287749.98,12510.87,2022-04-03,2024-09-21,902.0,High Value
547,Colleen Wheeler,Bronze,NJ,5,287447.67,20531.98,2022-10-10,2024-08-08,668.0,High Value
6364,Lawrence Willis,Bronze,IL,6,285441.85,15857.88,2022-09-21,2024-05-15,602.0,High Value
1826,Krystal Gregory,Bronze,MA,9,284603.85,7692.0,2022-03-04,2024-11-12,984.0,High Value
1506,Abigail Brown,Gold,WA,6,283116.03,12868.91,2022-07-02,2024-11-17,869.0,High Value
4577,Douglas Sanchez,Bronze,PA,9,281007.2,9366.91,2022-10-11,2024-10-14,734.0,High Value
4241,Joseph Harris,Silver,IN,11,280645.56,6682.04,2022-08-15,2024-12-22,860.0,High Value
1550,Alexis Hughes,Silver,MA,6,279530.58,11181.22,2022-02-15,2024-02-21,736.0,High Value
3983,Kevin Hughes,Bronze,FL,5,278403.66,12654.71,2022-07-25,2024-03-18,602.0,High Value
7615,Jamie Jackson,Platinum,MD,8,277076.58,12594.39,2022-07-31,2024-10-28,820.0,High Value
4167,Michelle Hudson,Silver,WA,6,276910.63,14574.24,2022-05-16,2024-08-12,819.0,High Value
5337,Louis Gray,Platinum,FL,11,276717.82,9541.99,2022-05-18,2024-12-22,949.0,High Value
4150,Bryan Roberts,Bronze,NJ,4,276490.11,19749.29,2022-06-23,2023-09-24,458.0,High Value
1305,John Howard,Bronze,NY,4,276157.71,13807.89,2022-04-26,2024-11-24,943.0,High Value
5661,Randall Simmons,Bronze,OH,9,275521.24,11020.85,2022-01-22,2024-11-14,1027.0,High Value
7427,Steven Romero,Silver,NY,7,274849.18,8328.76,2022-02-18,2024-02-09,721.0,High Value
7378,Michael Baker,Silver,MO,6,274779.48,11946.93,2022-05-18,2024-09-06,842.0,High Value
6017,Amy Rodriguez,Silver,MD,8,271794.3,11817.14,2022-02-20,2024-11-13,997.0,High Value
6050,Michael Miller,Bronze,PA,7,269769.39,6917.16,2022-01-28,2024-09-10,956.0,High Value
729,Sarah Collins,Platinum,IL,8,265700.77,11552.21,2022-03-20,2024-04-15,757.0,High Value
9394,Danny Barnett,Gold,FL,9,265276.53,9147.47,2022-01-13,2024-11-23,1045.0,High Value
3475,Tiffany Mcfarland,Silver,FL,8,264006.01,13200.3,2022-03-15,2024-11-30,991.0,High Value
591,James Bates,Platinum,NY,6,263502.94,12547.76,2022-10-27,2024-06-03,585.0,High Value
6789,Eric Anderson,Silver,CA,10,262932.73,8216.65,2022-07-28,2024-11-26,852.0,High Value
6592,Aaron Barnes,Bronze,WA,9,261573.9,9019.79,2022-04-29,2024-04-21,723.0,High Value
3336,April Burns,Silver,OH,7,260344.23,10847.68,2022-06-05,2024-12-08,917.0,High Value
2651,Matthew Evans,Bronze,MI,13,259861.31,6187.17,2022-01-22,2024-10-04,986.0,High Value
1695,Michael Carey,Bronze,MD,7,258172.2,11735.1,2022-03-28,2024-05-23,787.0,High Value
545,Reginald Phillips,Platinum,TX,12,257166.27,5844.69,2022-03-13,2024-08-05,876.0,High Value
5065,Vernon Suarez,Platinum,CA,9,255917.63,10663.23,2022-01-04,2024-11-09,1040.0,High Value
9344,Michael Sims,Gold,MD,9,255039.18,8227.07,2022-01-03,2024-01-22,749.0,High Value
5735,Bonnie Walker,Bronze,MI,5,254418.23,18172.73,2022-12-19,2024-12-02,714.0,High Value
1052,Emily Williams,Bronze,MO,13,249950.89,5433.72,2022-01-17,2024-09-20,977.0,High Value
4741,James Rios,Gold,NJ,11,243433.74,5409.64,2022-05-07,2024-10-15,892.0,High Value
5826,Jacob Reyes,Bronze,MI,6,242020.22,15126.26,2022-07-01,2024-12-22,905.0,High Value
6301,Nancy Ashley,Platinum,MO,5,240515.05,11453.1,2022-02-02,2024-11-26,1028.0,High Value
6167,Aaron Gibson,Bronze,TX,7,238172.36,9526.89,2022-01-03,2024-11-17,1049.0,High Value
3577,Jason Hartman,Gold,WI,12,237387.27,7418.35,2022-01-01,2024-12-09,1073.0,High Value
1893,Christine Lambert,Gold,MA,7,235973.7,12419.67,2022-04-08,2024-03-05,697.0,High Value
6928,Andrea Snyder,Silver,TN,11,234746.18,6707.03,2022-09-17,2024-12-18,823.0,High Value
4493,Linda Diaz,Silver,IL,9,232794.7,7054.38,2022-05-24,2024-01-31,617.0,High Value
6633,Melissa Stone,Silver,MA,9,232136.56,7737.89,2022-02-01,2024-11-24,1027.0,High Value
3711,Elijah Wright,Bronze,AZ,10,229200.31,5093.34,2022-02-15,2024-08-02,899.0,High Value
1504,Cynthia Peterson,Bronze,PA,12,228582.34,5195.05,2022-02-16,2024-06-02,837.0,High Value
2577,Katie Heath,Bronze,WA,10,228156.27,7359.88,2022-02-13,2024-10-06,966.0,High Value
873,Pamela Robinson,Bronze,FL,8,227883.4,7351.08,2022-07-15,2024-07-28,744.0,High Value
2649,Bill Ochoa,Bronze,PA,10,224875.47,6246.54,2022-05-03,2024-11-27,939.0,High Value
5924,Shannon Lee,Bronze,TN,10,224853.52,5484.23,2022-05-27,2024-11-19,907.0,High Value
4468,Mary Smith,Bronze,NJ,13,223734.78,4971.88,2022-02-19,2024-07-24,886.0,High Value
7313,Sharon Taylor,Bronze,OH,12,222866.01,6023.41,2022-02-11,2024-09-18,950.0,High Value
8795,Rebecca Mcdaniel,Silver,NY,8,222614.77,5858.28,2022-07-13,2024-11-30,871.0,High Value
1214,Katie Ramirez,Platinum,OH,7,222265.45,7664.33,2022-02-06,2024-12-19,1047.0,High Value
8557,Jason Aguirre,Silver,MA,10,222223.39,8230.5,2022-04-21,2024-07-12,813.0,High Value
2249,Kathy Solis,Silver,WA,13,221326.79,6916.46,2022-01-30,2024-12-03,1038.0,High Value
6009,Erin Clark,Gold,IL,11,220775.97,6493.41,2022-05-13,2024-08-31,841.0,High Value
5965,John Morgan,Silver,MI,13,220773.02,5256.5,2022-03-04,2024-11-09,981.0,High Value
4003,Brian Bass,Bronze,PA,4,220294.64,15735.33,2022-07-26,2024-12-24,882.0,High Value
8655,David Moore,Gold,FL,9,220218.44,7864.94,2022-03-08,2024-07-04,849.0,High Value
3087,Bradley Thomas,Silver,NJ,11,220218.26,6673.28,2022-04-21,2024-12-23,977.0,High Value
1170,Alicia Howard,Silver,TX,9,220129.97,6670.61,2022-01-12,2024-07-16,916.0,High Value
495,Samantha Gray,Bronze,TX,10,220081.25,5118.17,2022-07-14,2024-12-01,871.0,High Value
6869,Katrina Rivera,Bronze,MD,8,219858.08,7092.2,2022-02-25,2024-09-08,926.0,High Value
3859,Jessica Lamb,Platinum,TN,9,219720.58,9155.02,2022-01-07,2024-12-30,1088.0,High Value
9469,Trevor Wright,Bronze,MD,6,219485.66,9976.62,2022-02-12,2024-11-29,1021.0,High Value
3749,Crystal Atkins,Gold,TN,7,219126.12,7825.93,2022-02-09,2024-12-13,1038.0,High Value
6563,Angel Lawrence,Bronze,NY,11,218572.1,7285.74,2022-12-20,2024-08-12,601.0,High Value
4547,Dustin Soto,Bronze,IL,7,218259.13,7040.62,2023-02-14,2024-09-16,580.0,High Value
8730,Jennifer Edwards,Platinum,IL,12,217878.65,5888.61,2022-05-24,2024-03-25,671.0,High Value
7501,Lori Mcknight,Gold,WI,11,217585.12,6044.03,2022-04-07,2024-09-06,883.0,High Value
6462,Tiffany Walker,Silver,VA,8,216934.39,7480.5,2022-01-11,2024-08-06,938.0,High Value
7270,Andrew Simpson,Bronze,WA,10,216333.38,9833.34,2022-05-18,2024-09-08,844.0,High Value
3163,Michaela Moore,Platinum,MA,11,216214.88,7207.16,2022-02-04,2024-06-08,855.0,High Value
3572,Ricardo Stokes,Platinum,NY,11,216121.6,6003.38,2022-01-07,2024-11-27,1055.0,High Value
6124,Wendy Cruz,Bronze,TN,9,215884.22,7444.28,2022-05-12,2024-12-24,957.0,High Value
3358,Deborah Lynch,Bronze,IN,12,215527.23,5131.6,2022-02-21,2024-12-22,1035.0,High Value
533,Kimberly Mann,Gold,TN,6,215526.33,13470.4,2022-10-17,2024-08-04,657.0,High Value
7816,Frank Blankenship,Gold,IL,9,215340.05,7178.0,2022-01-10,2024-05-04,845.0,High Value
7619,Dawn King,Silver,NY,5,214912.95,15350.93,2023-04-30,2024-10-20,539.0,High Value
3673,Katherine Hamilton,Silver,PA,6,214779.82,11304.2,2022-06-14,2024-04-24,680.0,High Value
3959,Laura Miller,Bronze,TX,9,214627.15,7665.26,2022-01-24,2024-11-03,1014.0,High Value
2398,Andrew Smith,Platinum,FL,7,213978.84,11262.04,2022-06-19,2023-11-11,510.0,High Value
3458,Jennifer Guzman,Silver,FL,6,213864.07,14257.6,2022-08-15,2024-05-04,628.0,High Value
23,Jennifer Cruz,Gold,IN,11,213856.9,5091.83,2022-04-04,2024-12-12,983.0,High Value
8845,Walter Mcintosh,Gold,OH,5,213556.88,12562.17,2023-03-20,2024-11-24,615.0,High Value
8758,George Murphy,Gold,IN,7,213293.22,10664.66,2022-02-17,2024-12-19,1036.0,High Value
5993,Jose Cummings,Gold,TN,8,212374.91,8848.95,2022-07-13,2024-07-14,732.0,High Value
2377,Jonathan Fisher,Silver,MO,9,212101.51,7313.85,2022-01-21,2024-07-25,916.0,High Value
1612,Shannon Cole,Bronze,NC,8,212080.17,8156.93,2022-01-04,2024-04-18,835.0,High Value
9271,Kristopher Mitchell,Gold,WI,12,211969.01,5888.03,2022-01-19,2024-12-02,1048.0,High Value
9299,Andrew Hill,Silver,MO,6,211967.91,7570.28,2022-01-11,2024-08-02,934.0,High Value
6066,Kim Nguyen,Silver,MA,9,211901.35,6835.53,2023-03-15,2024-09-03,538.0,High Value
4814,Matthew Allen,Platinum,AZ,7,211893.5,9631.52,2022-04-18,2024-05-23,766.0,High Value
8302,Nathaniel Jordan,Bronze,IL,9,211826.71,8826.11,2022-07-27,2024-11-21,848.0,High Value
8420,Karen Allison,Silver,VA,8,211405.08,8130.96,2022-11-03,2024-11-14,742.0,High Value
9265,Juan Reyes,Silver,CA,9,211245.33,8124.82,2022-04-15,2024-09-20,889.0,High Value
3635,Elizabeth Taylor,Gold,AZ,5,211211.31,19201.03,2022-11-20,2023-12-29,404.0,High Value
4092,Wendy White,Bronze,AZ,10,210813.89,6800.45,2022-02-06,2024-08-09,915.0,High Value
8354,Tracy Warren,Bronze,NJ,7,210812.63,10038.7,2022-07-19,2024-05-15,666.0,High Value
5263,Kim Gould,Silver,NJ,6,210634.04,11086.0,2022-03-08,2024-09-25,932.0,High Value
