customer_id,first_name,last_name,email,phone,gender,date_of_birth,registration_date,city,state,country,postal_code,loyalty_tier,preferred_channel
202,Douglas,Aguilar,cindydixon@example.org,00185749913662103,Prefer not to say,1970-06-14,2024-06-26,East Thomaston,WI,US,70156,Platinum,In-Store
203,Wesley,Wilson,mhopkins@example.net,9688650863,Male,1955-01-16,2023-09-30,Briannashire,IL,US,13308,Bronze,Online
204,Ronald,Scott,reneemiller@example.net,12648300981,Prefer not to say,1991-08-25,2022-09-11,Lake Linda,WI,US,54089,Silver,Social Commerce
205,Michael,Moore,jose86@example.net,9946636887258,Female,1958-02-09,2022-11-30,Beckyfurt,GA,US,96941,Bronze,Mobile App
206,Devin,Shields,adkinssean@example.net,4138865890,Non-binary,1992-07-14,2022-01-18,Port Christopherberg,NC,US,62323,Silver,Mobile App
207,Sara,Graham,bakernathan@example.net,9669984902,Non-binary,2002-06-09,2024-02-06,East Melissahaven,MI,US,37988,Silver,Mobile App
208,James,Bowers,christinacraig@example.com,5022146566,Prefer not to say,1976-10-21,2023-05-08,North Andreaside,NJ,US,76907,Silver,Social Commerce
209,Michael,Richmond,jeremy37@example.com,0016047268181,Prefer not to say,2001-04-27,2023-04-01,Port Williamview,VA,US,71005,Bronze,In-Store
210,Lisa,Andrews,kchurch@example.com,001735877907141633,Non-binary,1966-06-04,2022-07-02,Zacharytown,AZ,US,92358,Gold,Mobile App
211,Marilyn,Wright,rosskaitlyn@example.com,4825755394,Prefer not to say,2002-01-23,2023-02-03,Mclaughlinbury,IN,US,96895,Bronze,In-Store
212,John,Baker,jameswright@example.net,7219117908075,Female,1991-01-19,2023-01-05,Travishaven,NJ,US,37236,Gold,
213,Raymond,Christensen,brianlloyd@example.com,19087562718,Prefer not to say,1957-11-24,2024-05-29,North Emilyfurt,CA,US,76654,Silver,Online
214,Craig,Ward,jacob43@example.com,,Non-binary,,2023-12-07,Mullenmouth,IL,US,48463,Bronze,Mobile App
215,Ivan,Coleman,xhaynes@example.com,84752929314386,Prefer not to say,1962-01-02,2024-01-06,Port Susan,CA,US,20102,Platinum,In-Store
216,Thomas,Smith,oporter@example.net,13574448906,Male,1953-05-09,2024-12-31,East Lisafort,NY,US,83058,Silver,
217,Cole,Garner,michael88@example.com,7067159399824,Non-binary,1963-09-27,2022-01-20,Hamptonmouth,WI,US,10778,Silver,Online
218,Patrick,Mitchell,mirandadavidson@example.com,899661125355449,Prefer not to say,2004-08-20,2024-12-07,Normanstad,MI,US,98529,Bronze,In-Store
219,Brenda,Sheppard,bjackson@example.org,,Male,1959-11-28,2022-11-02,Lake Johnathan,NY,US,98002,Silver,Social Commerce
220,Jackie,Miller,randydavis@example.com,14003681149,Male,1953-07-16,2023-10-03,Parkerbury,CA,US,97178,Bronze,In-Store
221,Justin,Sims,alisonjackson@example.org,1955877848728299,Prefer not to say,1983-06-07,2024-03-31,Reginafort,TN,US,71236,Bronze,In-Store
222,Jeremy,Davis,michael42@example.com,9089254780,Non-binary,1987-04-29,2024-06-16,Albertchester,WI,US,38894,Silver,Social Commerce
223,Carla,Robles,jacob86@example.com,6266634163,Non-binary,1997-01-31,2023-04-04,Robertland,IN,US,24409,Silver,Online
224,Derrick,Rodriguez,rwilliamson@example.net,16734502080214,Prefer not to say,1963-05-04,,Acostabury,TN,US,12323,Silver,Social Commerce
225,Edward,Snyder,robert75@example.com,0015056120461872,Male,1983-12-21,2024-07-29,Claytonville,TN,US,94175,Bronze,Social Commerce
227,Michael,Williams,teresayoung@example.com,702349163009792,Non-binary,1982-08-05,,East Vincent,MO,US,90409,Bronze,Online
228,Christine,Galvan,browndeanna@example.net,15122735857,Female,1972-10-24,2024-03-15,Howardberg,NJ,US,33360,Bronze,Online
229,Rachel,Washington,ihansen@example.net,43992855749821,Female,1994-10-02,2024-06-05,Loriside,MD,US,48619,Gold,Online
230,Shawn,Parsons,bgross@example.net,6937518638782,Non-binary,2004-08-20,2023-07-15,Davidsonville,MA,US,13117,Gold,Mobile App
231,Alexandra,Jones,gregoryjohnson@example.org,53130967899405,Female,1969-07-01,2023-08-19,East Dianaland,IL,US,61850,Silver,Mobile App
232,Laurie,Brown,yshort@example.net,3943801413,Male,1987-06-15,2024-12-29,New Paul,IN,US,25813,Gold,Online
233,Alicia,Wright,angelagrant@example.net,8957761228,Non-binary,1972-06-24,2023-08-28,New Yesenia,MA,US,58567,Bronze,In-Store
234,Sarah,Orr,megan66@example.net,293698368457760,Non-binary,1975-10-22,2024-02-21,New Derekport,MO,US,1361,Bronze,In-Store
235,Kevin,Walker,andrew48@example.net,14996210752,Non-binary,1982-12-29,2023-02-07,Pamelabury,MA,US,31040,Silver,In-Store
236,Jonathan,Evans,ncarroll@example.net,,Female,1973-09-15,,Lake Markfort,TX,US,23163,Silver,Online
237,Tracy,Nolan,larsonkevin@example.net,0015612055661,Male,1999-05-11,2023-10-13,Brownhaven,IN,US,5898,Gold,Social Commerce
238,Luis,Cunningham,wayne32@example.org,1367999813646225,Female,1997-08-05,2022-01-19,New Raymondland,WI,US,52736,Silver,Online
239,Warren,Ayala,kathleencastillo@example.org,36933898331465,Prefer not to say,1998-06-20,2024-11-24,Hendersonstad,TN,US,25468,Bronze,Online
240,Malik,Wheeler,carrillogary@example.com,12795270335211,Male,,2023-03-13,Port Marissa,OH,US,38208,Silver,Social Commerce
241,Alexander,Benson,torresthomas@example.com,4832388487,Female,1979-10-05,2022-12-31,Aguilarhaven,NC,US,6200,Bronze,Social Commerce
243,Tina,Romero,mckeetodd@example.net,15126387800,Non-binary,1964-01-10,2024-03-11,Tracyburgh,PA,US,2909,Bronze,Mobile App
245,Susan,Salazar,robertberry@example.com,49587823298324,Male,2000-11-23,2024-08-02,Lake Sarah,NC,US,21216,Gold,Social Commerce
246,Lonnie,Grant,whitemary@example.org,00120566647423122,Female,1956-04-06,2024-07-11,New Jesse,MD,US,90596,Bronze,Social Commerce
247,Anthony,Miller,manderson@example.com,0012526677223306,Non-binary,1974-10-28,2023-11-11,Walkerborough,MI,US,99824,Bronze,Online
248,James,Thompson,fcamacho@example.net,273366096569998,Prefer not to say,1956-11-10,2024-11-04,Bryantton,MD,US,32708,Gold,
249,April,Foster,grantzachary@example.net,8346764472,Male,1985-03-19,2023-08-19,Lake Zacharyberg,WA,US,61263,Gold,
250,Maria,Hayes,whitebrenda@example.net,15269657027,Non-binary,1962-08-05,2022-10-27,West Marioburgh,TX,US,94659,Bronze,Online
251,Jessica,Davis,fwalters@example.net,0014684926860259,Male,1984-10-26,2022-04-06,East Kayla,IN,US,7226,Silver,Mobile App
252,Robert,Collins,lroberts@example.org,2309940777,Non-binary,1956-12-25,2023-04-02,East Brianna,TN,US,62853,Bronze,Online
253,Shawn,Ramos,sanchezamy@example.net,168370220502099,Non-binary,1968-12-22,2022-08-31,North Danielburgh,NY,US,21647,Bronze,In-Store
254,Emily,Carr,tammycurry@example.com,3146556168,Female,2003-02-22,2022-03-22,Taylorview,NC,US,43651,Silver,Social Commerce
255,Alison,Warren,cherylrodriguez@example.net,178147946954899,Prefer not to say,1975-06-07,2024-08-23,Stonefort,WI,US,65054,Bronze,In-Store
256,Lindsey,Stephenson,jeanettekrause@example.org,7077139660,,2003-07-09,2024-02-29,North Danielle,IN,US,90942,Bronze,Social Commerce
257,Juan,Tyler,kevin85@example.org,7557699023,Male,1997-09-04,2024-09-14,Hendrickston,AZ,US,85127,Bronze,Online
258,Derek,Moore,imcclain@example.com,7607849588039,Female,1981-06-12,2022-07-20,East Juantown,FL,US,44954,Gold,Social Commerce
260,Shannon,Sampson,aliciathompson@example.com,5317780782,Prefer not to say,1985-08-28,2024-09-15,Oconnorhaven,NC,US,41180,Silver,Social Commerce
261,Kimberly,Thomas,shortsharon@example.net,2303768104,Male,1964-07-07,2023-11-25,Steventon,IL,US,14014,Silver,Online
262,Abigail,Hopkins,andrew43@example.com,4344485714,Non-binary,1983-04-09,2024-02-27,Dannyside,WI,US,67879,Bronze,In-Store
263,Curtis,Daniels,joseph49@example.org,2149958702,Female,1975-08-29,2024-11-11,North Patrickland,TX,US,56398,Gold,In-Store
264,Philip,Bush,tjensen@example.com,9816792171,Non-binary,,2023-08-06,Ruizbury,VA,US,19338,Platinum,In-Store
266,Angela,Jones,amanda69@example.com,5938827615,Female,1952-06-15,2024-02-23,Bradleymouth,NJ,US,71873,Bronze,Online
267,Heather,Thompson,stevensonjennifer@example.com,6998758172,Non-binary,1980-09-06,2024-09-02,New Danielfurt,IL,US,43415,Platinum,In-Store
268,Troy,Keller,robinsondominic@example.net,001602627846997335,Male,1968-03-11,2023-12-31,Robbinsstad,TN,US,12204,Gold,Online
269,Brandi,Carr,sabbott@example.org,8807085140369,Female,2001-07-17,2024-11-12,Sullivanchester,TX,US,71950,Silver,Online
270,Jason,Thompson,jacobcruz@example.com,824922010276212,Male,1996-06-28,2022-01-25,Hansonmouth,NJ,US,67271,Silver,In-Store
271,Roger,Wilkins,lkelly@example.com,12099738468950,Prefer not to say,1994-09-30,2024-02-02,Danielfort,IL,US,91005,Silver,In-Store
272,Christopher,Cross,steven18@example.net,7372189490,,1967-08-04,2022-11-03,Gibsonfort,AZ,US,75731,Platinum,Mobile App
273,Jessica,Fisher,keith09@example.net,99430792904904,Non-binary,1964-08-27,2024-09-02,New Chase,NC,US,36919,Gold,Mobile App
274,Johnathan,Gilbert,michaela01@example.net,4922752437,Non-binary,2001-10-02,2022-12-24,Traceyberg,IN,US,78560,Silver,Online
275,Sarah,Moore,amullins@example.com,2724395041,Female,1980-04-08,2024-04-08,Rossport,NJ,US,62926,Silver,Mobile App
276,Julie,Goodwin,noahthornton@example.com,7288604765801,Male,1982-08-01,2024-07-11,Matthewview,PA,US,13382,Silver,Online
277,Jonathan,Silva,vmejia@example.org,00139338525800106,Male,1954-10-30,2022-06-20,Bellport,WA,US,33517,Bronze,Mobile App
278,James,Johnson,brownbrooke@example.org,16119192692124,Non-binary,1982-01-05,2024-09-02,Lake Shawnview,MO,US,56466,Bronze,In-Store
279,Heather,Contreras,jonathan14@example.org,46590442717396,Non-binary,1997-11-21,2023-04-11,East Amberchester,AZ,US,29125,Bronze,Online
280,Christina,Rodriguez,gbaldwin@example.org,2198470720,Female,1994-02-18,2022-01-19,Edwardmouth,CA,US,51793,Silver,Social Commerce
281,Autumn,Robertson,zmendoza@example.net,001218330671985546,Non-binary,1973-08-05,2024-11-24,Amandamouth,MI,US,11046,Silver,Mobile App
282,Maureen,Hodges,deborah28@example.org,23456157173203,,2005-06-02,2024-10-04,Priceside,TX,US,84833,Gold,
283,Kyle,Ferguson,blevy@example.org,205406138782931,Prefer not to say,,2023-03-21,Valdezfort,VA,US,81552,Bronze,Mobile App
284,Brandon,Haynes,alexischen@example.com,5793291117,Prefer not to say,1972-06-08,2022-09-07,South Matthew,MA,US,97222,Gold,In-Store
285,Erika,Nguyen,marcoconnell@example.org,001909525114262582,Male,1978-01-01,2022-03-28,East Craigfurt,NC,US,21178,Bronze,Mobile App
286,Alexis,Tucker,smithsara@example.net,149426723248763,Male,1979-02-11,2022-09-03,Lake Vincent,MD,US,12038,Gold,In-Store
287,Courtney,Patton,robert83@example.org,5816958837,Non-binary,1955-05-22,2022-08-08,East Danielberg,MA,US,90317,Silver,
288,Megan,Pruitt,qthompson@example.org,,Non-binary,2000-02-26,2023-01-24,Lake Michaelborough,MA,US,57474,Silver,In-Store
289,John,Jensen,vwilliams@example.org,,Male,1984-01-03,2024-01-16,East Kristen,MO,US,64078,Gold,Social Commerce
290,Zachary,Jones,jenniferwatkins@example.com,935931531363631,Male,1958-08-21,2022-09-23,South Dustinmouth,TN,US,23839,Bronze,
291,Paul,Taylor,crystalcantrell@example.org,620490421776253,Male,1954-05-28,,New Tara,MA,US,30608,Silver,Social Commerce
292,Christopher,Vincent,natkins@example.net,27480633569392,Female,1956-04-25,2023-03-19,North Vickiehaven,MO,US,4907,Bronze,In-Store
293,Ronald,Foster,chavezjohn@example.net,001206932543107427,Female,2001-09-22,2024-05-24,Ingramfurt,MO,US,24742,Silver,In-Store
294,Kristy,Wood,apadilla@example.net,5653804649,Female,1979-02-16,2024-05-31,Jillton,MD,US,67968,Silver,Mobile App
295,Sierra,Leonard,rodriguezmichael@example.net,,Non-binary,1975-07-10,,West Michaelside,CA,US,92890,Silver,Mobile App
296,Carl,Fletcher,devonrogers@example.net,8796335548,Non-binary,1991-04-21,2024-01-22,North Nathanmouth,MI,US,64231,Bronze,In-Store
297,Walter,Gallegos,rmckinney@example.net,37945137116241,Prefer not to say,2001-09-11,2023-09-08,Danielberg,FL,US,65555,Bronze,Mobile App
298,Edward,Harris,cartertara@example.net,2755670431,Male,1970-05-05,2022-01-24,Robertmouth,MI,US,86452,Gold,In-Store
299,Debbie,Nguyen,kellis@example.org,42463754025472,Prefer not to say,1989-12-23,2022-07-04,East Mary,PA,US,91315,Silver,Online
300,Rebecca,Bauer,johnwilliams@example.com,0017277452380,Female,1962-02-06,2024-03-20,West Shane,GA,US,21812,Bronze,Mobile App
301,Amanda,Martinez,sullivanvictor@example.org,9527088547492,Non-binary,1967-02-02,2022-02-19,Lake Timothyton,WI,US,18775,Silver,In-Store
302,Erica,Wilson,moralesmary@example.com,3159093983430,Male,1957-09-12,2022-10-30,New Prestonfort,NJ,US,42150,Bronze,Social Commerce
303,Carrie,Hunt,kerrmichael@example.org,0013655650455478,Prefer not to say,1973-03-16,2022-10-17,Figueroachester,MD,US,58500,Silver,Mobile App
304,Keith,Shaffer,achandler@example.org,0013918234785,,1950-10-01,2024-01-08,North Robertview,WA,US,54832,Silver,Online
305,Gregory,Murray,jamescollier@example.com,15702494787,Non-binary,1991-02-02,2022-03-23,East Josefort,TN,US,16777,Gold,Mobile App
306,Desiree,Stafford,swhite@example.net,9018471959,Male,1974-10-01,2024-03-03,Courtneyfort,MO,US,91497,Silver,Mobile App
307,Loretta,Brooks,brucefrancisco@example.org,8577252045,Non-binary,2004-12-11,2024-05-04,West Kellyland,WI,US,67854,Silver,In-Store
308,James,Burton,georgegary@example.com,944851895202845,Female,1996-12-29,2022-10-25,Samanthaburgh,NJ,US,13925,Silver,Online
309,Jeffery,Gordon,laurahansen@example.net,,Female,1987-02-23,2023-07-15,South Stevenland,IL,US,15779,Bronze,In-Store
310,Lori,Mclean,sbailey@example.com,5794852401,Prefer not to say,1962-01-11,2024-02-05,Lake Jeremy,PA,US,16930,Silver,Social Commerce
312,Colin,Martinez,brianagonzalez@example.net,3013249552893,Male,2001-04-24,2022-03-20,New Jayborough,GA,US,37444,Silver,Online
313,George,Webster,beltrancorey@example.org,,Male,1985-09-16,2023-08-09,Richardsonshire,IN,US,24765,Gold,Social Commerce
314,Scott,Rosario,maryzavala@example.com,4839615171,Non-binary,1979-01-08,2023-02-18,Janetside,IL,US,95152,Bronze,Online
315,Billy,Murphy,cruzstephen@example.net,97338646317520,Non-binary,1995-11-27,2024-02-19,Kimland,MD,US,16127,Bronze,In-Store
316,Douglas,Morales,figueroapatricia@example.org,8539539613,,1990-01-13,2022-09-27,Kathyshire,NC,US,78311,Bronze,Online
317,Joshua,Clarke,qkelly@example.net,27834271147732,Female,1989-08-23,2023-05-17,Port Carlostown,TX,US,23975,Silver,Mobile App
318,Patrick,Shelton,kevinhanson@example.org,1287273477848588,Female,1987-05-29,2023-08-06,Beardville,MA,US,50784,Bronze,Online
319,Shannon,Farrell,cstevens@example.org,13429762467,Female,1976-04-09,2023-07-17,Alvarezburgh,OH,US,66913,Bronze,Online
320,Brian,Baker,wjensen@example.com,700790255905616,Prefer not to say,2004-08-15,2023-12-26,Bellbury,IN,US,32956,Bronze,In-Store
321,Jimmy,Collins,lozanocameron@example.com,8526085076,Prefer not to say,1991-09-16,2023-03-01,Lake Terrytown,TX,US,41987,Bronze,In-Store
322,Nicholas,Myers,stokescraig@example.net,8575852945,Male,1950-07-20,2024-03-22,Reidland,IL,US,70733,Bronze,Social Commerce
323,Jason,Baker,wendy63@example.net,00171931954198763,Non-binary,1998-03-05,2024-04-27,Williamport,MD,US,57243,Silver,Online
324,Elizabeth,Edwards,nmorales@example.net,8822082973748,Prefer not to say,1963-05-25,2024-02-08,West Steven,IL,US,32007,Bronze,Mobile App
325,Edward,Jennings,megan65@example.org,153624424936312,Male,1971-04-28,2023-09-12,Port Margaret,VA,US,61339,Gold,Online
326,Todd,Esparza,clucas@example.org,9422044820,Female,1993-05-17,2023-11-02,Port Peggymouth,OH,US,79353,Silver,Online
327,Kenneth,Brown,qmosley@example.net,6629319818,Female,1996-09-14,2022-02-16,East Carolmouth,NJ,US,43661,Gold,Mobile App
328,Marisa,Mclaughlin,selenarobinson@example.org,7343764907,Non-binary,2005-11-20,2023-12-19,Amyfort,MD,US,89988,Bronze,Mobile App
329,John,Ramirez,michaelbaldwin@example.com,7903034864,Prefer not to say,1984-05-31,2023-01-02,Port Scott,WI,US,1532,Silver,In-Store
330,Renee,Long,kevin34@example.org,8757604177,Prefer not to say,1991-10-12,2024-08-17,Mcdowellville,TN,US,21517,Bronze,Mobile App
331,Holly,Hunter,robert85@example.com,0013003272063459,Female,1979-02-19,2024-08-31,East Zachary,MI,US,85590,Bronze,In-Store
332,Kathryn,Bradford,usparks@example.com,82452954316526,Female,1956-05-13,2024-03-31,North Sandrabury,MO,US,12163,Silver,Online
333,Terri,Gonzalez,brandonwilliamson@example.net,3215529108677,Prefer not to say,1980-09-13,2022-06-09,East Sophia,NY,US,35392,Bronze,Online
334,Keith,Snyder,ryanclark@example.org,73692620443973,Female,2003-07-05,2024-10-09,North Taylormouth,PA,US,91336,Bronze,Online
335,Raymond,Lewis,verickson@example.net,2112800537599,Non-binary,1990-02-12,2023-10-11,Williamfurt,AZ,US,40151,Silver,Online
336,Tiffany,Lambert,tammyhansen@example.net,7428875721,Prefer not to say,1955-08-08,,West Darryl,AZ,US,6289,Silver,Social Commerce
337,Tiffany,Porter,julie64@example.com,15484562572870,Prefer not to say,1975-11-18,,East Isaacfort,WI,US,34609,Silver,Social Commerce
338,Frank,Mcdonald,carneysara@example.org,,Prefer not to say,1971-03-29,2024-01-22,Kellyside,VA,US,64097,Bronze,Online
339,Stephen,Rodriguez,daviddavis@example.com,4288499390,Male,1991-09-18,2022-07-01,East Kaylaville,MO,US,43578,Silver,Online
341,Justin,Yates,paynecarrie@example.org,34263610326642,Female,,2022-06-07,Owenport,WI,US,90280,Bronze,Online
342,Carrie,Howard,collierwilliam@example.com,8678499616592,Male,1983-03-05,2023-04-29,North Williammouth,NJ,US,89163,Bronze,In-Store
343,Jeffrey,Parks,sarahrose@example.net,614276174224386,Male,1965-01-03,2023-12-08,North Williamhaven,TX,US,56195,Gold,Mobile App
344,Robert,Marshall,michael91@example.net,6177226016,Non-binary,1984-12-29,,Toddmouth,IN,US,82265,Bronze,Mobile App
345,Lindsey,Peterson,jasonmiller@example.net,8169800610277,Female,1973-12-17,2024-03-12,Christinestad,MD,US,91027,Bronze,In-Store
347,Christopher,Carrillo,thomasjohnson@example.org,6778707933,Non-binary,1961-08-27,2023-01-14,West Alanchester,MI,US,54985,Gold,Social Commerce
348,Melinda,Mclaughlin,benjamin67@example.net,0017973308069,Non-binary,1979-01-06,2023-07-22,Patriciachester,TX,US,62542,Gold,In-Store
349,Daryl,Dean,shane60@example.org,63785738395972,Prefer not to say,1994-02-22,2024-06-02,Whitakerstad,NC,US,62409,Silver,Mobile App
352,Kayla,Carrillo,paula89@example.net,2073711991,Non-binary,1984-06-19,2024-03-09,Lake David,TN,US,27421,Bronze,In-Store
353,Rhonda,Moore,jean87@example.net,2255521376,Prefer not to say,1955-08-27,2024-10-20,Petersonhaven,CA,US,22948,Silver,Online
354,Christopher,Watson,qward@example.org,7862326667,Male,1998-02-20,2022-05-28,Thomastown,TN,US,94561,Silver,In-Store
355,Linda,Acevedo,morganrichard@example.org,,Prefer not to say,1958-09-24,2022-05-11,Brownton,WI,US,87031,Bronze,In-Store
356,Sandra,Hernandez,levinetina@example.net,946568455048926,Non-binary,2001-09-03,2023-03-13,Terryfurt,FL,US,26360,Bronze,Social Commerce
357,Nicole,Miller,peter28@example.net,63158848520089,,1961-12-19,2024-02-10,Jessicahaven,TN,US,14976,Gold,
358,Jessica,Skinner,courtney51@example.org,001717649075399893,Female,1992-09-14,2023-07-09,Elizabethshire,WI,US,88638,Bronze,Social Commerce
359,Donald,Gray,danielblack@example.org,001957312661106273,Female,2000-01-14,2024-12-21,Ericafurt,MA,US,77602,Bronze,Mobile App
360,Angelica,Maxwell,breanna67@example.net,96292827728813,Prefer not to say,1953-11-13,2023-03-06,Lake Ericside,TX,US,48910,Bronze,In-Store
361,Sandra,Wilson,xrodriguez@example.net,40882154544702,Female,1989-11-27,2023-02-12,West Pamelaborough,NY,US,24497,Bronze,Social Commerce
362,Lori,Burns,kelleycarlos@example.org,979949756792287,Prefer not to say,1989-02-07,2024-07-20,Port Jessica,OH,US,12207,Platinum,In-Store
363,Lauren,Beck,zhughes@example.com,13073412094,Female,1991-10-07,2023-12-05,New Amber,WI,US,99803,Bronze,In-Store
364,Brian,Hudson,karenshaw@example.org,3827043397,Female,1988-05-29,2023-11-02,Chapmanfort,MD,US,3550,Bronze,Online
365,Matthew,White,heathlogan@example.com,3114824224,Female,1958-10-17,2022-01-26,Stephanieburgh,PA,US,8222,Bronze,Online
366,Christina,Nguyen,reeveskenneth@example.org,826354610339937,Prefer not to say,1991-08-10,2024-04-10,Brucemouth,CA,US,72999,Gold,Mobile App
